ORF,N_FC_Strains,mean_FoldChangeExpression,median_FoldChangeExpression,p
YJR079W,10,0.148521383660575,0.101895612245292,0.346007068006761
YJR080C,10,0.0168560572928042,0.00529707310100037,0.540223240722482
YJR082C,10,0.0399266210523353,0.0489271997845668,0.415488527050895
YJR083C,10,0.0356154074256883,0.00769008856075574,0.370286774965746
YJR084W,10,0.0326156167836381,0.00655404428754105,0.153150265905734
YJR085C,10,-0.0241255369508826,-0.0142772803690913,0.675566523912068
YJR086W,10,-0.0124538227643478,0.0250156004461117,0.849225378194146
YJR087W,10,0.016331370216898,0.00531016104655618,0.745413995458881
YJR088C,10,0.0918750293435918,0.0100757309589529,0.134606797672109
YJR089W,10,0.0738790206799129,0.0159597592699571,0.293290330454801
YJR090C,10,0.0402613545120313,0.0267692555547371,0.530810883061779
YJR091C,10,-0.115209567135644,0.0158619908894196,0.272306347706307
YJR092W,10,0.000552020045790952,-0.00428956303919657,0.994621296701853
YJR093C,10,0.0114454115038886,0.0342744102698389,0.826328794307187
YJR094C,10,-0.0751002091699707,0.0127928076763786,0.586596824338337
YJR094W-A,10,0.0368769352732126,-0.00619870893786645,0.381263868032701
YJR095W,10,0.0149083456300508,0.0461820918303136,0.917725351584572
YJR096W,10,0.0943140890486745,0.0460958634547901,0.453770721713582
YJR097W,10,0.332786610555336,0.038884723801216,0.164660922541564
YJR098C,10,0.063784240912161,0.00463626587104125,0.154617864258409
YJR099W,10,0.047927598629263,-0.00832089088329656,0.309285416281624
YJR100C,10,0.0518807052316451,0.0376513097845963,0.388396495256197
YJR101W,10,0.0347491178021797,0.00454795857760485,0.507342588201209
YJR102C,10,0.0107349053428819,0.0309362459938482,0.853620116810351
YJR103W,10,-0.0169871852606425,0.00424310152131943,0.880509878799728
YJR104C,10,0.00746843696421275,0.0333875976083875,0.89934253345747
YJR105W,10,0.0493379937449509,-0.0281568406422759,0.524321356320921
YJR106W,10,-0.0481861152478691,0.0277618389938501,0.629854627608189
YJR107W,10,-0.00827052883417221,0.0046264373375305,0.796123950063228
YJR108W,10,0.0311777354601201,0.00226575168544547,0.587419351836359
YJR109C,10,0.00369270159481126,-0.0103792288378622,0.968782134458977
YJR110W,10,0.00991903727655996,0.0135456644748947,0.686772297161843
YJR111C,10,-0.0231726522267155,0.0120053079048395,0.646563270124253
YJR112W,10,0.0769224103278854,-0.0100268946826404,0.542295342940205
YJR112W-A,10,-0.013754600093192,-0.0212203841808026,0.800282980310705
YJR113C,10,0.0923492184673736,0.0221425971692348,0.171489199383944
YJR114W,10,0.0234122444350305,0.0466474197240779,0.789105434672354
YJR115W,10,0.095310764454626,0.0954821703200567,0.290708999492712
YJR116W,10,0.0124135006450515,-0.0369961365306189,0.829315589039575
YJR117W,10,-0.00109740152970713,0.0102995647910705,0.972340738874757
YJR118C,10,0.0543622004629309,0.0421213070214691,0.394140428915788
YJR119C,10,0.117215792312293,0.0167540803590538,0.230971318886114
YJR120W,10,0.0111612167093701,-0.0405759347878413,0.910886193773673
YJR121W,10,0.027294363247729,0.0318144385410647,0.59213955914485
YJR122W,10,0.0107301310341829,0.0127048819035378,0.820295553282976
YJR123W,10,-0.00499504720914815,-0.00381220537513197,0.888739606144932
YJR124C,10,0.129679224436421,0.026616962429588,0.24751857772957
YJR125C,10,0.00720181977723558,-0.0391924643862494,0.877147970427558
YJR126C,10,-0.0121698628467665,0.00250647441284342,0.685715481516726
YJR127C,10,-0.00175821571540689,0.00520017428057012,0.961050665354632
YJR128W,10,0.0176793710443308,0.00153404400212945,0.916201049403271
YJR129C,10,-0.0497158785232356,0.0589280924030681,0.76419697343197
YJR130C,10,-0.0637838886388093,-0.0267973699511429,0.2257617704358
YJR131W,10,-0.0254619687068461,-0.0251273916092242,0.697260075564171
YJR132W,10,0.1591584878096,0.0627140665935851,0.147105963832105
YJR133W,10,-0.0235321957891684,-0.0267628893459811,0.830934960622484
YJR134C,10,0.002285270760881,0.0137410487612887,0.965293284195913
YJR135C,10,0.044601114686527,-0.0368578329732228,0.598002547054197
YJR135W-A,10,0.00649198190367141,0.0338311656892955,0.962436316031148
YJR136C,10,0.128264873134395,0.0202513525185769,0.243199598020545
YJR137C,10,0.0969235771646734,0.0464455280883179,0.371272805327855
YJR138W,10,0.040850708427004,0.00971601446886303,0.425884006020853
YJR139C,10,-0.0140009312985959,-0.000413362406404028,0.304301868158622
YJR140C,10,0.0622827483028896,0.0282068777616775,0.433667745662032
YJR140W-A,10,0.366729547970804,-0.503061026426374,0.530589860107
YJR141W,10,0.153311073295934,0.0267813439453523,0.198105416378432
YJR142W,10,0.0276113675542435,-0.0158106059466446,0.594714108675385
YJR143C,10,0.0272183069099482,-0.0120023303268208,0.528841230189344
YJR144W,10,0.0974171808444979,0.0220997157359762,0.170302505027332
YJR145C,10,0.00913130337652095,-0.0170983783942457,0.856572312055602
YJR146W,10,0.0924354821416423,0.022433383273871,0.390825350002405
YJR147W,10,0.0584407437700797,0.0063108425511561,0.487337973735905
YJR148W,10,-0.0331884599078689,-0.0224286628742579,0.662049213744314
YJR149W,10,0.0750673156184518,0.0298270167778763,0.372186797180347
YJR150C,10,-0.078265474596703,-0.0177633461165685,0.366142389267381
YJR151C,10,-0.0035115898215352,0.0181883360493295,0.935605144481551
YJR151W-A,10,-0.0080735751226508,-0.000135610013085921,0.981840196709748
YJR152W,10,0.01953245164073,-2.90837885422767e-05,0.527572724817025
YJR153W,10,0.0273574882777019,-9.73809840506042e-05,0.704975347800321
YJR154W,10,0.0470801027173262,0.0129338702805472,0.205972622613592
YJR155W,10,0.0124329073073448,0.0219311728464894,0.769050175357359
YJR156C,10,0.0676876543259507,0.0485599203642674,0.509768368642608
YJR157W,10,0.0567790129996822,-0.0340482507975132,0.76455796020621
YJR158W,10,0,0,NaN
YJR159W,10,0.0321228311223351,-0.0376266964847279,0.692473222908944
YJR160C,10,0.0598458323663107,0.035542519976822,0.431301827382485
YJR161C,10,-0.0993485730861279,0.0351621841098314,0.355014902380182
YJR162C,10,-0.227342755965944,-0.245647349028159,0.422960360458352
YKL001C,10,0.0525526773710808,0.0696021919162191,0.710111724638256
YKL002W,10,0.00041366783512048,-0.00833961523083949,0.987069031552022
YKL003C,10,0.0117015123504568,0.0128581626290964,0.68418143321638
YKL004W,10,0.098537453273099,-0.00104130565190912,0.178181420814033
YKL005C,10,0.0564004457448963,0.0126439619878641,0.266939510607423
YKL006C-A,10,-0.00749043166213512,0.0265020910612968,0.894663141562581
YKL006W,10,-0.0292322911315491,-0.0232355153778416,0.384676891563959
YKL007W,10,-0.0278465079433184,-0.0128122205142175,0.643350589532955
YKL008C,10,-0.0171379921296055,0.00668347026123355,0.690343211793796
YKL009W,10,0.164840355238316,-0.0221651739277825,0.249775936648573
YKL010C,10,0.0839402817784122,0.0217669089186659,0.151138971927059
YKL011C,10,0.0188693855455462,0.000573060398078106,0.787711324151911
YKL012W,10,0.0153964649511333,0.00358850636976054,0.563307049969234
YKL013C,10,0.0308087632277609,0.034350979537669,0.563069816650517
YKL014C,10,0.129490223181434,0.008988065561787,0.391515292055084
YKL015W,10,0.121812456822739,0.0966920591423311,0.152256359372062
YKL016C,10,0.0765881889426441,0.0227991988520634,0.182194764507504
YKL017C,10,-0.0250626380494123,0.00967021612772105,0.621217304004419
YKL018C-A,10,-0.00883405782407237,-0.00232327182328241,0.823632231903499
YKL018W,10,0.0955578732166222,0.0260796745286909,0.160725467972225
YKL019W,10,0.0381136760572743,0.00553418157053699,0.419028796078967
YKL020C,10,0.0528550930493015,0.0198269140580585,0.251019349872124
YKL021C,10,0.158080368621374,0.0108629035478675,0.219059343940044
YKL022C,10,0.100664450686328,0.0461491560952837,0.11756331301545
YKL023C-A,10,-0.0368939922685963,-0.0777339255656424,0.649939005583803
YKL023W,10,-0.0473724795757688,0.000146183414350504,0.468634311342114
YKL024C,10,0.0644075647025826,-0.0116157442142383,0.356814710017103
YKL025C,10,0.04717406671718,0.0196479763782501,0.422898844251295
YKL026C,10,-0.14902872805342,0.0499362181780905,0.471839386486885
YKL027W,10,0.0303959124005474,-0.0264978449953048,0.703304101577376
YKL028W,10,0.0210937142875755,-0.0220327532841869,0.734539666802502
YKL029C,10,-0.0397911236270774,-0.0248900053310989,0.645332055749029
YKL030W,10,-0.043287568233763,-0.00479551466129091,0.485096945523865
YKL031W,10,-0.0594082906121959,-0.0442681742452278,0.309341253902243
YKL032C,10,0.00538778682792975,0.029640736698721,0.877373666373793
YKL033W,10,0.105165003143995,0.0102799654645888,0.263222206189748
YKL033W-A,10,0.00633095093853949,0.0154426285321102,0.874222847186848
YKL034W,10,-0.0192547873075116,0.00655063927953326,0.700646528331785
YKL035W,10,-0.111921062553567,0.00413775268987086,0.466276521336745
YKL036C,10,-0.11085226767316,0.010398788102146,0.480427151911994
YKL037W,10,-0.0190961179952279,-0.00578871203846806,0.783538673873404
YKL038W,10,0.0752829600839687,0.110266808393477,0.373378284533394
YKL039W,10,-0.0339988491215334,0.00622587181494714,0.348636332284528
YKL040C,10,0.0467689678151103,0.012518001099456,0.260084656762813
YKL041W,10,0.0053981069375837,-0.00706369143101749,0.874291896242249
YKL042W,10,0.0832827354987826,-0.00335934568369332,0.285741744763519
YKL043W,10,0.0450069730235831,0.0239485169334898,0.28034528980782
YKL044W,10,0.114960108329402,0.0949570878248093,0.0711626666312573
YKL045W,10,0.0952902618414071,0.00534291177980712,0.20464234779553
YKL046C,10,0.0328266931762254,0.050208769044956,0.301279487615807
YKL047W,10,0.0802992719131412,0.0154194174975543,0.243058827603765
YKL048C,10,0.0976972923067277,-0.00517604336757881,0.280410681809852
YKL049C,10,-0.0394695356895989,-0.0374384011135272,0.441907769517427
YKL050C,10,0.0184211175326743,0.00736168547754169,0.653480176629055
YKL051W,10,-0.0741294771166351,0.00945315238029861,0.453495527123039
YKL052C,10,-0.0351734848657318,-0.0220498853465365,0.249112809550862
YKL053C-A,10,0.0174890451679837,0.0127720123314386,0.842143714365518
YKL053W,10,-0.0780375097661868,0.0175197199523088,0.313097544476788
YKL054C,10,0.071550010814288,-0.007457698050886,0.239472837148678
YKL055C,10,0.0410665795653058,0.00527377544314408,0.639522606408773
YKL056C,10,0.0377911111155636,-0.00621855161911131,0.290153996179487
YKL057C,10,0.0876030847431824,0.0457020731015108,0.380067531420742
YKL058W,10,0.0176054393821327,0.0154531129799046,0.754375663173347
YKL059C,10,0.0502196187750032,0.0239330898021976,0.480595290534501
YKL060C,10,-0.0352843744722026,0.0280339053149888,0.545292028582958
YKL061W,10,0.0111892620061354,0.034947367449119,0.89265806510437
YKL062W,10,-0.0326432106140734,-0.0377158822306192,0.691658170876168
YKL063C,10,0.0817178708258997,0.0461908239692991,0.203629606760151
YKL064W,10,-0.0570954600380703,0.0101520719933211,0.449847771633505
YKL065C,10,-0.0499148669923278,0.00200611159737126,0.511297219391924
YKL065W-A,10,-0.123451983580932,0.0230057218479928,0.45027479531819
YKL066W,10,0.0205177576077757,-0.0200416380516291,0.819235173261242
YKL067W,10,0.0179189630675675,0.0174806192643865,0.846613844310581
YKL068W,10,0.151300025011293,0.0233812192537976,0.24926579365489
YKL068W-A,10,-0.0155606323938371,0.00261357626595997,0.897130610545525
YKL069W,10,-0.0499479265374439,-0.0297402774514688,0.145760232451725
YKL070W,10,0.0307188017428709,-0.0085259220628745,0.562982408952034
YKL071W,10,0.0774424302415172,0.00938461589764507,0.322143804300754
YKL072W,10,0.0565085155563919,0.0121566948352086,0.456254718960349
YKL073W,10,-0.0161993475223433,-0.0226982478070595,0.729370269270481
YKL074C,10,0.0712679459453891,0.00288034226118621,0.358178752517303
YKL075C,10,-0.00162114064754121,-0.0298239888897753,0.977493647103379
YKL076C,10,0.0226497194093729,0.016698604940054,0.620581409665951
YKL077W,10,0.0140864746196437,0.00794776489400546,0.639203543939524
YKL078W,10,0.270364754870237,0.0575672886842966,0.178570586693716
YKL079W,10,0.0145858568754769,0.00833480383116104,0.695114059745436
YKL080W,10,0.00852540552194056,0.00355126096095658,0.636861273487155
YKL081W,10,-0.0428517118919862,-0.00928485437111554,0.444618290809572
YKL082C,10,0.154008754357835,-0.00327752088556648,0.224321369121967
YKL083W,10,0.0949362564446938,-0.0181918478994032,0.506934783777859
YKL084W,10,-0.0846995542582824,-0.0451169642850001,0.253014376488354
YKL085W,10,-0.0739519653173195,0.0189190519843814,0.477686935979483
YKL086W,10,-0.119256402546808,0.00129287054916335,0.385143648755412
YKL087C,10,-0.0177317867613058,0.00269094009347666,0.620072763022221
YKL088W,10,0.0140369019932392,0.0226170850655733,0.701025545963881
YKL089W,10,0.0533049909944317,-0.0224002228976331,0.528382656428128
YKL090W,10,0.0590618324787568,0.00683481961760092,0.269447750609285
YKL091C,10,-0.130960062104359,0.0102903101681182,0.370603139439455
YKL092C,10,0.0318025544072896,0.00463654568749708,0.58751258436275
YKL093W,10,0.000139670061551259,0.0112245308390651,0.997089700307576
YKL094W,10,0.00386183157789417,-0.00763107931312619,0.911601938252188
YKL095W,10,0.0303320360341603,0.0220277280773239,0.596041192374686
YKL096C-B,10,0.0842871403546736,0.0770521283697444,0.538379364199437
YKL096W,10,0.0303231159754668,0.0272725815563144,0.573456359800987
YKL096W-A,10,0.029309374289334,-0.0128202774717821,0.619692543288549
YKL097C,10,0.07800912428381,0.0450198055175164,0.362754652091854
YKL098W,10,0.132373031437189,0.0494582298685312,0.048489299830918
YKL099C,10,0.142307232145234,-0.0619311487028763,0.41070390822491
YKL100C,10,-0.0205114373376087,0.0222499875266325,0.784011983144474
YKL100W-A,10,0,0,NaN
YKL101W,10,0.0526529553104193,-0.0200043351312083,0.463385158319762
YKL102C,10,-0.0177446820064285,0.0909324583646107,0.90589171398829
YKL103C,10,-0.164995186112247,-0.0442597608644174,0.496110132696497
YKL104C,10,0.0343450900393894,0.00412218124709139,0.444043946324085
YKL105C,10,-0.0257097563577393,0.0110155670465025,0.481709447487637
YKL106C-A,10,0.0763522830771899,-0.0887734648386298,0.844179853791096
YKL106W,10,0.203964389208997,-0.0124233481150623,0.224983844922568
YKL107W,10,0.0588780233380463,0.0081702473767153,0.377273067253093
YKL108W,10,0.0993971989791472,-0.0094916432480435,0.382980734679987
YKL109W,10,0.0257370362778928,0.0178323305097507,0.729286503232882
YKL110C,10,0.0730272507102788,0.000944587582987708,0.350362886861678
YKL111C,10,-0.0755467890908746,-0.0204520199973313,0.38151398134603
YKL112W,10,0.0675288116847702,-0.0176194088660203,0.498639212185196
YKL113C,10,0.108090123748405,-0.00798306484704167,0.278466756255366
YKL114C,10,0.0348032829368108,-0.00609037165566873,0.470429898217154
YKL115C,10,0.1176758894131,0.0645887266299748,0.416991912281569
YKL116C,10,0.0633230323031607,0.00230968144500147,0.395328442609843
YKL117W,10,-0.0165200602290706,0.00601491081831795,0.71338228995179
YKL118W,10,0.115997751918225,0.0607224329814742,0.401324101321254
YKL119C,10,0.0453914417371786,-0.00188248071748163,0.332105251844532
YKL120W,10,-0.116535948893355,-0.175032086610235,0.52400468526769
YKL121W,10,-0.0717697681713738,0.00414854806965205,0.387938848596358
YKL122C,10,-0.0205779989229691,-0.016469107340274,0.658992320869455
YKL123W,10,-0.0251105428553809,0.017269276222145,0.773765170830356
YKL124W,10,-0.0151940835221993,0.0103578916442993,0.706628182933789
YKL125W,10,0.240541332948211,0.0390452143517323,0.19506369029476
YKL126W,10,0.0307368237084633,-0.0131751781153181,0.6668603516559
YKL127W,10,-0.0230738729690849,-0.0118975467397153,0.799790123368839
YKL128C,10,0.0547965211919571,-0.00286314442484121,0.40330022987854
YKL129C,10,-0.0284975654307963,0.00261324641199347,0.724051235526104
YKL130C,10,0.0115628480795012,-0.00236414383722429,0.737851789449811
YKL131W,10,0.00166453594337541,-0.0025823097797757,0.958614319884782
YKL132C,10,0.0793494240311227,0.0428642546824657,0.212054931218437
YKL133C,10,0.116261468727326,0.032290852336073,0.145603202520656
YKL134C,10,0.113514283568512,0.0518474546466215,0.288627712668865
YKL135C,10,0.0311286904866403,0.00745037650152933,0.590186481919112
YKL136W,10,0.0207773532297822,0.00935246114022205,0.665437754896067
YKL137W,10,-0.00790379126803502,-0.0159203818558398,0.861529138817543
YKL138C,10,-0.0353604936174012,0.00661711227270992,0.465170963604103
YKL138C-A,10,-0.0481500359612275,-0.0414962903636022,0.706211376538112
YKL139W,10,0.0705007941458121,0.0142121606381339,0.382241292881516
YKL140W,10,-0.0106039261156586,0.00983554488894521,0.813867819370676
YKL141W,10,-0.000681668308679258,0.000732893109054722,0.986950625747065
YKL142W,10,-0.0472665692589856,0.00487051453403807,0.644541400182381
YKL143W,10,0.117732388353382,0.0366684446007938,0.31054792233589
YKL144C,10,0.157374760634954,0.0154894512951021,0.209091987561632
YKL145W,10,-0.0400190722909363,0.0171699779976155,0.601641955537922
YKL145W-A,10,0,0,NaN
YKL146W,10,0.013856206486367,0.00531167017296798,0.515469857266185
YKL147C,10,0.0579073102992593,-0.0311167863352198,0.54175600984951
YKL148C,10,-0.0509333841288105,0.0153116379127042,0.657750973397905
YKL149C,10,0.0530898950988193,0.0036437298714801,0.31853582818537
YKL150W,10,-0.0654776080732438,0.0230678883947522,0.522033970188426
YKL151C,10,-0.0535693986141217,0.0401702170215119,0.595123949604272
YKL152C,10,-0.0675487780759189,0.0160917391422139,0.486324126327471
YKL153W,10,-0.0138750469869242,0.00972348771806298,0.882685679098968
YKL154W,10,0.161603039662107,0.0577895935517145,0.0797617357290874
YKL155C,10,0.114162986422861,0.0353566786758204,0.200262902672983
YKL156C-A,10,0,0,NaN
YKL156W,10,-0.0390404084877714,-0.0125449772849742,0.460625897974478
YKL157W,10,-0.0197358965077742,-0.0159554652141402,0.721552266024933
YKL159C,10,-0.118714051817686,-0.103811827350953,0.539584724852664
YKL160W,10,0.0202532177700201,0.0291746848448646,0.369633616539816
YKL161C,10,0.0495583604127602,0.0440673242643279,0.222473258727764
YKL162C,10,-0.0744601605207554,0.0106810793336997,0.370367472833152
YKL162C-A,10,0.0364203480010506,0.0131026099577555,0.831548729876021
YKL163W,10,-0.0102889895751633,0.0447701534151937,0.957161281081743
YKL164C,10,0.0667417121853952,0.0360922237928256,0.363627344001741
YKL165C,10,-0.00520777970253913,-0.0459357465678022,0.958572805066928
YKL165C-A,10,0.0323624137855074,0.0525132515435274,0.81190072808988
YKL166C,10,0.0751140851640402,-0.00249200663066541,0.453625942460663
YKL167C,10,0.0339897888872146,0.00549668231883783,0.45691432797046
YKL168C,10,-0.0130279919821782,0.0300380234024437,0.828547170739855
YKL169C,10,0.0168813444223963,0.00607108284252495,0.698981198480683
YKL170W,10,0.0759003342192643,0.0452338072613836,0.148977559099913
YKL171W,10,0.00623040257820271,0.00237113392662917,0.87487955470762
YKL172W,10,0.0684003543447825,-0.00844971351553328,0.562797694621986
YKL173W,10,-0.0149205946475543,0.0158358128238826,0.741409424286064
YKL174C,10,-0.0104073133311773,0.03293448634131,0.866564218081
YKL175W,10,0.0586658348156265,0.000609899885523333,0.267355708025249
YKL176C,10,0.098878516361848,0.0145553249787659,0.266065894976436
YKL177W,10,0.0561552468194284,-0.00649222465504699,0.750336698348996
YKL178C,10,-0.086137597631519,-0.0154705455609897,0.303013476483606
YKL179C,10,0.0141083188855121,0.00248580004629886,0.837552067503513
YKL180W,10,0.00410725384275403,0.00680407450884265,0.893971375381906
YKL181W,10,0.0468688753391563,-0.0152985759525996,0.605966804535979
YKL182W,10,0.160584418024195,-0.0158828943437673,0.244183253346293
YKL183C-A,10,-0.128826661193564,0.0116228833084545,0.592179815556666
YKL183W,10,-0.0332844750020284,0.0248566441215226,0.582497285577461
YKL184W,10,0.0187571994758403,-0.000302772812952733,0.713479319674949
YKL185W,10,0.104107986346843,-0.00533876592021425,0.134585088106366
YKL186C,10,0.0359864101173281,0.0207921970598786,0.416079547225149
YKL187C,10,0.0128116265722336,0.00210554233841954,0.798147935940123
YKL188C,10,-0.0477449732236832,0.013557865896576,0.488149280456819
YKL189W,10,0.020711306732863,0.000961683779216787,0.697703518672096
YKL190W,10,0.0127374509162658,-0.00154997790012527,0.504762699765558
YKL191W,10,0.0793766191891525,0.0178994748982395,0.512912492269851
YKL192C,10,-0.00496717341058167,0.000204965451095052,0.840148525814226
YKL193C,10,-0.0413171033945535,0.0031172370166193,0.609314645837849
YKL194C,10,0.025315155372065,1.65398717716258e-05,0.527539803873103
YKL195W,10,0.019472959332825,0.0204754694707145,0.68201797771382
YKL196C,10,0.0320933775553222,-0.0198900269323642,0.546719098158657
YKL197C,10,0.00200454083829263,0.0148202661019807,0.958093454956315
YKL198C,10,0.0402285355856849,0.0120840329728887,0.350564246342418
YKL201C,10,0.0783499849502585,0.0482867297498551,0.178435604032143
YKL202W,10,0.0510726114745054,0.0170006343226368,0.701186817862403
YKL203C,10,0.108453500219547,0.0577327502925669,0.140869135082067
YKL204W,10,0.0243098149483909,0.00670575655065183,0.118991398516791
YKL205W,10,0.111231534611548,0.0433183009253456,0.30858273337679
YKL206C,10,0.0237343166823616,-0.00062267397681503,0.701615220699233
YKL207W,10,0.0436838970230609,-0.0128555616175365,0.315515774784468
YKL208W,10,0.0459642697621933,-0.00635161528583772,0.325640515017915
YKL209C,10,0.109425309505725,-0.00695850586947436,0.363206273097348
YKL210W,10,-0.00615999285036134,0.00955160414245302,0.886284714601591
YKL211C,10,0.0239437482217383,-0.000152326250097907,0.182735518467606
YKL212W,10,8.38890552764161e-05,-0.0105155062231371,0.996869991404962
YKL213C,10,0.0142407837196847,0.0293042153518813,0.842011621560746
YKL214C,10,0.0696331732057303,0.0130997419348632,0.217843486265068
YKL215C,10,0.0419278975316055,0.0221283937741677,0.335005272861271
YKL216W,10,0.355247126990391,-0.0411642412127058,0.209659761434393
YKL217W,10,0.139649453888985,0.0193708563433482,0.286045639727646
YKL218C,10,-0.248907490638362,-0.221370352799111,0.308266860962969
YKL219W,10,-0.0021950862958855,0.00194000540937852,0.971726754000963
YKL220C,10,0.0663615214112773,0.00521755268141146,0.457904266700947
YKL221W,10,0.0137357102757376,0.00265373196527486,0.812820989435626
YKL222C,10,0.0724244198609023,0.0485736827416454,0.197917941851787
YKL223W,10,-0.603950010898684,-0.557715596613381,0.192071369769631
YKL224C,10,0.245248208740969,0,0.165942271506526
YKL225W,10,0,0,NaN
YKR001C,10,0.0086119463899756,0.0419447085000967,0.866579261797826
YKR002W,10,0.0033468960169214,0.00187311165424224,0.880162701338574
YKR003W,10,-0.0387268918152506,-0.0228214907099787,0.579148188198694
YKR004C,10,0.0708251930322266,0.023116238078289,0.517765528508954
YKR005C,10,-0.00867988895449312,0.00644501586516587,0.816549382115849
YKR006C,10,-0.0285846085825277,0.000310905695262055,0.67900457567881
YKR007W,10,0.0485456256852775,0.0144365006776143,0.323966685628865
YKR008W,10,0.0989362593737972,0.0280563876762496,0.24062327899325
YKR009C,10,0.0477320690673125,0.037104548049334,0.441140859552929
YKR010C,10,0.0196099049069184,-0.0374573749654714,0.830569433830106
YKR011C,10,-0.059788003836482,0.0456649887749518,0.619307067927001
YKR012C,10,0.0648806972553481,0.0731913463955117,0.693348085412155
YKR013W,10,0.136277905108122,0.0339018447625578,0.257118514577182
YKR014C,10,0.0271036222609432,0.00910296844085291,0.553635563763991
YKR015C,10,0.046217371851486,0.0564360137017268,0.460440652677997
YKR016W,10,0.00615484246246526,0.0266108268254018,0.914949815742299
YKR017C,10,-0.0100487017896505,0.00705465379012185,0.86590564036568
YKR018C,10,-0.0632628933087378,0.00584586788191428,0.17589758301953
YKR019C,10,0.0186181148252101,0.0638424309190144,0.785728060891156
YKR020W,10,0.019731567943332,0.0118299990535541,0.794499634709423
YKR021W,10,0.0205265424399684,0.0017940873108999,0.59146480844366
YKR022C,10,0.0366052392434343,0.0316354875248453,0.357708318394461
YKR023W,10,0.0254849824372957,0.0391988857062547,0.518256071207625
YKR024C,10,0.26719286984901,-0.00359718814293973,0.206268665737427
YKR025W,10,0.106888401930842,-0.032032696454359,0.433267442228606
YKR026C,10,0.090824777346211,0.00179454203835927,0.3553565756748
YKR027W,10,-0.0113944062656389,0.00550345925614428,0.843187137610736
YKR028W,10,0.0666960718920981,0.0258568455568086,0.250061392843983
YKR029C,10,0.056294050630061,0.000869139369258951,0.258712350156724
YKR030W,10,0.0245427677411851,0.00278442386816249,0.744424213156196
YKR031C,10,0.00446581942941531,0.00597366705712091,0.941050200819541
YKR032W,10,0.247270169692862,0.0840645871105884,0.223662593229989
YKR033C,10,0.00174576830522519,-0.00890763213135986,0.98083168396415
YKR034W,10,0.0635161795166778,0.00427219966621261,0.497619352975855
YKR035C,10,0.0226043033172599,0.00206739261861367,0.653754602284732
YKR035W-A,10,0.1544109217083,-7.55983586040286e-06,0.184876945197915
YKR036C,10,0.0505829226164813,0.00307138585098319,0.361675241770961
YKR037C,10,0.0226018528493494,0.000344154357885264,0.573735231231381
YKR038C,10,0.0695108356464013,-0.0342303322669406,0.408693831488356
YKR039W,10,0.178391111144868,-0.0115402901765044,0.240117531801455
YKR040C,10,0.0473041629129801,0.0884167387924337,0.572874925586001
YKR041W,10,0.111808135905712,-0.00682048349429143,0.210721218691838
YKR042W,10,0.00505227066425611,0.00875212809302371,0.793490251527607
YKR043C,10,0.00148517143134697,-0.0196970875325953,0.968111941979969
YKR044W,10,0.101339417195925,0.011224034651011,0.271155042063912
YKR045C,10,0.12357489244451,0.0495851785794659,0.194858868971362
YKR046C,10,0.0669378519719762,0.025757633721551,0.11406169148348
YKR047W,10,-0.0378283457196828,0.0107359757936779,0.502819462277191
YKR048C,10,-0.0272001090519839,-0.0190529451532455,0.60688662431531
YKR049C,10,0.0226348842997499,0.0204259587759294,0.775694868697765
YKR050W,10,0.057505078447365,0.00115118798420082,0.42191704820559
YKR051W,10,0.00710862917895378,0.0100565768041775,0.83818115368511
YKR052C,10,0.00377786153830209,0.0374154551562019,0.940878772615154
YKR053C,10,0.0933723024909321,0.00046729877133315,0.195757328610801
YKR054C,10,-0.0118102599345944,0.00801877969616193,0.812522070221339
YKR055W,10,0.0460538914055657,0.00586900219628377,0.609768223848673
YKR056W,10,0.164185762222615,-0.0378202931891877,0.369442642582829
YKR057W,10,-0.028097173945581,-0.0326336716001194,0.699337014551833
YKR058W,10,-0.122614952490503,0.0219513636881193,0.440922803828708
YKR059W,10,0.00960499375301473,0.00930128388586052,0.746242769253208
YKR060W,10,0.168001583015017,0.0141356942200671,0.337482347898756
YKR061W,10,0.0618273118326523,0.0577472294258154,0.210098220471101
YKR062W,10,-0.0155507788313528,-0.00589072283318557,0.696136638063611
YKR063C,10,0.0936684118248914,-0.0211816765625463,0.33358078149944
YKR064W,10,0.103388237595868,0.0197533184609822,0.124200149515715
YKR065C,10,-0.00940197191343659,0.000806263247115078,0.8462705802676
YKR066C,10,-0.0146743627165441,0.0272413804679168,0.760063382550336
YKR067W,10,-0.0439829990550684,0.034707132904635,0.613776091225167
YKR068C,10,-0.0114108924883446,0.00549502876806083,0.707155597838003
YKR069W,10,0.0362817600165693,0.0403736167023705,0.365367648677901
YKR070W,10,-0.00629068077213234,-0.00303682702001809,0.859175608826288
YKR071C,10,-0.0252828182282308,0.0174426441889956,0.700955530473327
YKR072C,10,0.0120165794970994,0.00374103456370859,0.790654066738148
YKR073C,10,-0.0365340373021739,0.00333498640114892,0.766231093980129
YKR074W,10,0.01999329211153,0.0110454732838806,0.567795859082739
YKR075C,10,0.178901850707717,0.123118153010543,0.134236745677163
YKR075W-A,10,0,0,NaN
YKR076W,10,0.127464771523918,0.132374083119313,0.415104914308987
YKR077W,10,-0.0205401824806302,-0.0543353250431109,0.782032129935173
YKR078W,10,0.0816561170662225,0.0696537349421179,0.346433724223253
YKR079C,10,0.188572268011115,0.0275287943259113,0.269961994720767
